시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,축산업무구분명,축산고유번호,권리주체일련번호
고양시,앙팡독,20081014,,4,말소,20220526.0,,,,,경기도 고양시 일산동구 문봉동 ***번지 ,,,,,,,동물관련영업,,000
고양시,삼송사랑 동물의료센터,20180910,,4,말소,20220526.0,02-388-8275,0.0,10589.0,"경기도 고양시 덕양구 삼송로 **, 우영프라자 *층 ***호 (삼송동)",경기도 고양시 덕양구 삼송동 ***-*번지 ,10577.0,,,,189725.610141478,460945.494810783,동물관련영업,,000
고양시,강아지를 미용하는 여자,20180419,,4,말소,20220526.0,031-901-2058,0.0,10406.0,경기도 고양시 일산동구 일산로***번길 *-** (정발산동),경기도 고양시 일산동구 정발산동 ****-*번지 ,,,,,180647.8,463085.86,동물관련영업,,000
고양시,(주)에이플러스 일산점,20120829,,4,말소,20220526.0,,,,,경기도 고양시 일산동구 장항동 ***번지 ,,,,,179536.212704008,461876.531597015,동물관련영업,,L00
고양시,행복한강아지,20150622,,4,말소,20220526.0,031-912-5554,0.0,10241.0,경기도 고양시 일산서구 일현로 *** (탄현동),경기도 고양시 일산서구 탄현동 ***-*번지 ,,,,,179253.806317032,466307.733830242,동물관련영업,,000
고양시,부스럭(BUSRUK),20180620,,4,말소,20220526.0,031-816-0078,0.0,10401.0,"경기도 고양시 일산동구 무궁화로 **-**, 라페스타C *층 ***호 (장항동)",경기도 고양시 일산동구 장항동 ***번지 라페스타C ,,,,,179511.696299969,462156.749119648,동물관련영업,,000
고양시,주식회사 다솜코퍼레이션(DASOM CORPORATION),20181005,,4,말소,20220526.0,031-909-3182,0.0,10401.0,"경기도 고양시 일산동구 중앙로 ****, 롯데백화점일산점 별관동 지하*층 (장항동)",경기도 고양시 일산동구 장항동 ***번지 롯데백화점일산점 ,,,,,179812.331183859,462059.506265122,동물관련영업,,L00
고양시,캣파라다이스,20180910,,4,말소,20220526.0,,0.0,10275.0,"경기도 고양시 덕양구 혜음로 *, 삼라마이다스프라자 *층 ***, ***호 (고양동)",경기도 고양시 덕양구 고양동 *** 삼라마이다스프라자 ,10270.0,,,,191272.237926127,466525.081543565,동물관련영업,,000
고양시,골드펫&골드이어,20170728,,4,말소,20220526.0,,,10497.0,"경기도 고양시 덕양구 화중로***번길 ** (화정동, 화정씨네마플러스)",경기도 고양시 덕양구 화정동 ***-*번지 ,,,,,185206.294104618,459287.006835814,동물관련영업,,000
고양시,페로페라 동물병원,20180927,,4,말소,20220526.0,031-969-8586,0.0,10323.0,"경기도 고양시 일산동구 위시티*로**번길 **, 글라스플라자 ***호 (식사동)",경기도 고양시 일산동구 식사동 ****번지 ,10324.0,,,,183459.832491,464196.464521,동물관련영업,,000
고양시,강아지 놀이터,20180515,,4,말소,20220526.0,031-915-0983,0.0,10228.0,"경기도 고양시 일산서구 덕이로 ***, ***호 (덕이동)",경기도 고양시 일산서구 덕이동 ***-*번지 ,,,,,176955.410563085,465989.151051305,동물관련영업,,000
고양시,이리온 동물의료원 일산점,20150325,,4,말소,20220526.0,031-913-6125,0.0,10366.0,"경기도 고양시 일산서구 중앙로 ****, ***호 (주엽동, 태영프라자)",경기도 고양시 일산서구 주엽동 **번지 태영프라자 ***호 ,,,,,179238.725261115,462941.223697841,동물관련영업,,L00
고양시,몰리스펫샵 스타필드 고양점,20200413,,4,말소,20220526.0,031-380-5363,0.0,10595.0,"경기도 고양시 덕양구 고양대로 ****, 스타필드 고양 *층 ****호 (동산동)",경기도 고양시 덕양구 동산동 ***번지 스타필드 고양 ,,,,,190715.654303376,560834.907896845,동물관련영업,,L00
고양시,유펫 일산점,20121203,,4,말소,20220526.0,070-4353-1697,,,경기도 고양시 일산동구 산두로 **-** (마두동),경기도 고양시 일산동구 마두동 ***-*번지 ,,,,,181155.80784077,462384.616865824,동물관련영업,,000
고양시,젤리펫살롱,20180627,,4,말소,20220526.0,02-381-8324,0.0,10571.0,"경기도 고양시 덕양구 권율대로 ***, 호평PLAZA *층 ***호 (신원동)",경기도 고양시 덕양구 신원동 ***번지 호평PLAZA ,10569.0,,,,190187.497292886,462267.215373009,동물관련영업,,000
고양시,바비펫샵,20180420,,4,말소,20220526.0,031-979-9798,0.0,10486.0,"경기도 고양시 덕양구 서정마을로 *, 행신프라자 ***호 (행신동)",경기도 고양시 덕양구 행신동 ****번지 행신프라자 ,,,,,186421.557345025,457356.095590639,동물관련영업,,000
고양시,일산고양이분양도레미캣,20180611,,4,말소,20220526.0,,0.0,10420.0,"경기도 고양시 일산동구 백석로**번길 **-**, *층 (백석동)",경기도 고양시 일산동구 백석동 ****-*번지 ,,,,,180958.107765351,460760.522543949,동물관련영업,,000
고양시,아쿠아플러스(주) 킨텍스점,20120829,,4,말소,20220526.0,,,,경기도 고양시 일산서구 호수로 *** (대화동),경기도 고양시 일산서구 대화동 ****번지 ,,,,,178006.080301401,462865.812502378,동물관련영업,,L00
고양시,왕왕애견샵,20160801,,4,말소,20220526.0,,0.0,10222.0,"경기도 고양시 일산서구 대화로 ***, *층 (대화동)",경기도 고양시 일산서구 대화동 ***-*번지 *층 ,,,,,176712.581369412,463281.775663966,동물관련영업,,000
고양시,휄릭스 펫샵,20120312,,4,말소,20220526.0,,,,경기도 고양시 덕양구 중앙로 *** ***호 (행신동),경기도 고양시 덕양구 행신동 ****번지 서정프라자 ***호 ,,,,,186358.445846762,457257.532079513,동물관련영업,,000
고양시,동물의 왕국,20080324,,4,말소,20220526.0,,,,,경기도 고양시 덕양구 성사동 ***-*   번지 ,,,,,,,동물관련영업,,000
고양시,작은친구,20090521,,4,말소,20220526.0,,,,,경기도 고양시 덕양구 토당동 ***번지 ,,,,,184096.842943942,457582.226061664,동물관련영업,,000
고양시,신원동물메디컬센터,20170210,,4,말소,20220526.0,,0.0,10570.0,경기도 고양시 덕양구 신원로*길 ** (신원동),경기도 고양시 덕양구 신원동 ***-*번지 ,10569.0,,,,190057.405,462180.26,동물관련영업,,000
고양시,Paw&Me(포앤미),20180927,,4,말소,20220526.0,031-911-0229,0.0,10359.0,"경기도 고양시 일산동구 대산로 **, *층 (정발산동)",경기도 고양시 일산동구 정발산동 ****-*번지 ,,,,,180052.063027669,463086.972541602,동물관련영업,,000
고양시,긔요미펫,20140424,,4,말소,20220526.0,031-977-4943,0.0,10333.0,경기도 고양시 일산동구 중산로 *** (중산동),,,,,,180576.644681946,465568.74568733,동물관련영업,,000
고양시,튼튼애견미용,20180920,,4,말소,20220526.0,031-811-9975,0.0,10449.0,"경기도 고양시 일산동구 일산로 **, 우림오피스텔 ***호 (백석동)",경기도 고양시 일산동구 백석동 ****번지 우림오피스텔 ,,,,,181155.460369535,459965.050429279,동물관련영업,,000
고양시,개밥하우스펫미용,20180927,,4,말소,20220526.0,031-966-2777,0.0,10299.0,"경기도 고양시 일산동구 고양대로 ****, *층 (식사동)",경기도 고양시 일산동구 식사동 ***-*번지 ,10324.0,,,,183683.30574419,462579.943672512,동물관련영업,,000
고양시,라페스타종합동물병원,20150316,,4,말소,20220526.0,904-7582,0.0,10401.0,경기도 고양시 일산동구 무궁화로 **-** (장항동),경기도 고양시 일산동구 장항동 ***번지 라페스타 F동 ***호,,,,,179402.901067853,462211.337473083,동물관련영업,,000
고양시,이쁘냥,20150624,,4,말소,20220526.0,031-902-5631,0.0,10401.0,경기도 고양시 일산동구 무궁화로 **-** (장항동),경기도 고양시 일산동구 장항동 ***번지 라페스타 A동 ***호,,,,,179402.901067853,462211.337473083,동물관련영업,,000
고양시,강아지 하우스,20181220,,4,말소,20220526.0,031-979-6606,0.0,10500.0,"경기도 고양시 덕양구 화신로***번길 **, 비전프라자 ***호 (화정동)",경기도 고양시 덕양구 화정동 ***-*번지 비전프라자 ,,,,,185217.440988776,459007.196215212,동물관련영업,,000
고양시,가림사료,20160404,,4,말소,20220526.0,,0.0,10262.0,경기도 고양시 덕양구 통일로 *** (관산동),,,,,,189985.549646866,464025.006625951,동물관련영업,,000
고양시,바버독,20170920,,4,말소,20220526.0,,0.0,10287.0,경기도 고양시 덕양구 통일로 *** (관산동),경기도 고양시 덕양구 관산동 ***-*번지 ,,,,,188040.306401733,465001.381886737,동물관련영업,,000
고양시,예동물병원,20180726,,4,말소,20220526.0,031-969-6075,0.0,10551.0,"경기도 고양시 덕양구 도래울로 **, ***호 (도내동)",경기도 고양시 덕양구 도내동 ****번지 ,,,,,188410.604678993,458676.321670965,동물관련영업,,000
고양시,앞선동물병원,20180906,,4,말소,20220526.0,02-381-0075,0.0,10570.0,"경기도 고양시 덕양구 신원로*길 **, *층 (신원동)",경기도 고양시 덕양구 신원동 ***-* ,10569.0,,,,190033.260122384,462163.313299162,동물관련영업,,000
고양시,JK 애견용품,20080804,,4,말소,20220526.0,,,,,경기도 고양시 일산동구 장항동 *** 한라밀라트 A-*** ,,,,,179321.637884805,462227.553754862,동물관련영업,0.0,000
고양시,순정이네 애견 미용실,20160930,,4,말소,20220526.0,,0.0,10515.0,경기도 고양시 덕양구 지도로 ** (토당동),경기도 고양시 덕양구 토당동 ***-**번지 ,,,,,184464.040007592,457782.859652634,동물관련영업,,000
고양시,삼송우리동물병원,20180910,,4,말소,20220526.0,02-381-7553,0.0,10597.0,"경기도 고양시 덕양구 동세로 **-*, *층 (동산동)",경기도 고양시 덕양구 동산동 ***-*번지 ,,,,,189993.947181467,460329.14433919,동물관련영업,,000
고양시,마리동물병원,20140825,,4,말소,20220526.0,031-913-0967,0.0,10243.0,경기도 고양시 일산서구 현중로 ** (탄현동),경기도 고양시 일산서구 탄현동 ****번지 ,,,,,179394.550073108,465705.701321462,동물관련영업,,000
고양시,위즈펫동물병원 킨텍스점,20180920,,4,말소,20220526.0,031-912-7525,0.0,10391.0,"경기도 고양시 일산서구 주엽로 **, 롯데마트빅마켓일산킨텍스점 지하*층 (대화동)",경기도 고양시 일산서구 대화동 ****-***번지 롯데마트빅마켓일산킨텍스점 ,,,,,178207.798502925,462784.587737594,동물관련영업,,000
고양시,엘프모리,20080303,,4,말소,20220526.0,,,,,경기도 고양시 일산동구 정발산동 ****-*   번지 *층 ,,,,,,,동물관련영업,,000
고양시,펫스토리,20180919,,4,말소,20220526.0,031-970-0218,0.0,10508.0,"경기도 고양시 덕양구 지도로***번길 *, *층 ***호 (토당동, 대광주택)",경기도 고양시 덕양구 토당동 ***-**번지 대광주택 ,,,,,184354.934129318,458217.31690089,동물관련영업,,000
고양시,로던트클럽,20170907,,4,말소,20220526.0,,,10500.0,"경기도 고양시 덕양구 화신로***번길 **, 진솔그린프라자 *층 ***호 (화정동)",경기도 고양시 덕양구 화정동 *** 진솔그린프라자 ,,,,,185147.541774881,458916.597159053,동물관련영업,0.0,000
고양시,가좌동물병원,20180913,,4,말소,20220526.0,031-922-5777,0.0,10209.0,"경기도 고양시 일산서구 가좌*로 *-*, 나동 ***, ***호 (가좌동)",경기도 고양시 일산서구 가좌동 ***-*번지 ,,,,,175252.659180274,464804.417652215,동물관련영업,,000
고양시,한솔유통,20141212,,4,말소,20220526.0,031-961-6790,0.0,10392.0,경기도 고양시 일산서구 한류월드로 *** (대화동),경기도 고양시 일산서구 대화동 ****번지 원마운트 *층 ,,,,,178268.135568909,462480.734362689,동물관련영업,,000
고양시,개있소,20130523,,4,말소,20220526.0,031-903-1212,0.0,410817.0,경기도 고양시 일산동구 중앙로 **** (백석동),경기도 고양시 일산동구 백석동 ****번지 ***호,,,,,181151.945109089,460105.154113849,동물관련영업,,000
고양시,한강아쿠아 (롯데마트 주엽점),20120829,,4,말소,20220526.0,,0.0,10379.0,"경기도 고양시 일산서구 중앙로 ****, 롯데마트 (주엽동)",경기도 고양시 일산서구 주엽동 ** 롯데마트 ,,,,,178348.883331191,463464.183725362,동물관련영업,,000
고양시,원흥동물의료센터,20181008,,4,말소,20220526.0,031-966-3328,0.0,10551.0,"경기도 고양시 덕양구 도래울로 **, 예승골드프라자 *층 ***호 (도내동)",경기도 고양시 덕양구 도내동 ****번지 예승골드프라자 ,,,,,188350.18632616,458565.21352114,동물관련영업,,000
고양시,리사앤루이,20180601,,4,말소,20220526.0,,0.0,10323.0,"경기도 고양시 일산동구 위시티*로 **-*, *층 (식사동)",경기도 고양시 일산동구 식사동 ****-*번지 ,10324.0,,,,183702.474417,464074.219214,동물관련영업,,000
고양시,쿨펫동물병원,20081204,,4,말소,20220526.0,,,,,경기도 고양시 덕양구 화정동 ***번지 롯데마트 *층 ,,,,,185024.681774615,458969.125315118,동물관련영업,,000
고양시,일산펫,20180726,,4,말소,20220526.0,,0.0,10307.0,"경기도 고양시 일산동구 고풍로 **-**, ***동 ****호 (풍동, 성원아파트)",경기도 고양시 일산동구 풍동 ***-**번지 성원아파트 ,10309.0,,,,181895.440873591,462457.261080677,동물관련영업,,000
고양시,가람 동물병원,20090414,,4,말소,20220526.0,,,,,경기도 고양시 일산동구 마두동 ***번지 선경상가 ***호(일부) ,,,,,180429.594918348,461366.247981232,동물관련영업,,000
고양시,퍼피스타,20120629,,4,말소,20220526.0,0319116664,,,"경기도 고양시 일산서구 덕이로 ** (덕이동, 양우씨네플렉스 *D-***)",경기도 고양시 일산서구 덕이동 ***-*번지 덕이동양우씨네플렉스 *D-***호 ,,,,,178490.412882641,465282.119224464,동물관련영업,,000
고양시,도그스타,20140618,,4,말소,20220526.0,,0.0,10358.0,경기도 고양시 일산동구 산두로***번길 ** (정발산동),,,,,,180457.485,463516.69,동물관련영업,,000
고양시,강아지를 미용하는 여자,20180419,,4,말소,20220526.0,031-901-2058,0.0,10406.0,경기도 고양시 일산동구 일산로***번길 *-** (정발산동),경기도 고양시 일산동구 정발산동 ****-*번지 ,,,,,180647.8,463085.86,동물관련영업,,000
고양시,메인독(Main Dog),20180214,,4,말소,20220526.0,031-903-4114,0.0,10401.0,"경기도 고양시 일산동구 무궁화로 **-**, 로데오탑 ***호 (장항동)",경기도 고양시 일산동구 장항동 *** 로데오탑 ,,,,,179465.695319664,462041.899769362,동물관련영업,,000
고양시,애견마을,20100824,,4,말소,20220526.0,905-0907,,,,경기도 고양시 일산동구 백석동 ****-*번지 효성레제스 ***호,,,,,181125.868355452,459934.289842367,동물관련영업,,000
고양시,라페스타 동물병원,20091118,,4,말소,20220526.0,,,,,경기도 고양시 일산동구 장항동 ***번지 ,,,,,179402.901067853,462211.337473083,동물관련영업,,000
고양시,아메리칸 펍피,20170510,,4,말소,20220526.0,,0.0,10370.0,경기도 고양시 일산서구 대산로***번길 **-** (대화동),경기도 고양시 일산서구 대화동 ****-**번지 ,,,,,178432.750645088,464086.095848316,동물관련영업,,000
고양시,탑 동물병원,20100713,,4,말소,20220526.0,,,,,경기도 고양시 덕양구 토당동 ***-*번지 ,,,,,184415.175360745,457411.171329646,동물관련영업,,000
고양시,위키퍼피,20161013,,4,말소,20220526.0,,0.0,10323.0,경기도 고양시 일산동구 위시티*로 ** (식사동),경기도 고양시 일산동구 식사동 ****번지 ,10324.0,,,,183533.0,463776.0,동물관련영업,,000
고양시,(주)가성아쿠아홈펫,20120917,,4,말소,20220526.0,02-832-4429,0.0,,경기도 고양시 일산동구 중앙로 **** (마두동),경기도 고양시 일산동구 마두동 ***-* ,,,,,180232.752598414,461372.68276209,동물관련영업,0.0,L00
고양시,바둑아놀자,20181005,,4,말소,20220526.0,031-916-1300,0.0,10364.0,"경기도 고양시 일산동구 무궁화로 **, 한라밀라트 B동 ***호 (장항동)",경기도 고양시 일산동구 장항동 ***-*번지 한라밀라트 ,,,,,179292.356507914,462204.753197046,동물관련영업,,000
고양시,알프스애견,20160317,,4,말소,20220526.0,031-903-3185,0.0,10262.0,경기도 고양시 덕양구 통일로****번길 **-** (내유동),경기도 고양시 덕양구 내유동 ***-* ,,,,,185680.962254442,469305.395849404,동물관련영업,,000
고양시,인터스테이트 코리아,20150423,,4,말소,20220526.0,032-216-2900,0.0,10228.0,경기도 고양시 일산서구 신덕로*번길 ** (덕이동),경기도 고양시 일산서구 덕이동 ***번지 ,,,,,177091.739462893,466171.892162776,동물관련영업,,000
